t;x;rho;u;e;p
0;0.0554;0.995125;0.00577937;2.48297;0.993182
0;0.0555;0.995021;0.00590312;2.48261;0.993036
0;0.0556;0.994915;0.00602862;2.48224;0.992889
0;0.0557;0.994808;0.00615586;2.48187;0.992739
0;0.0558;0.994699;0.00628486;2.48149;0.992587
0;0.0559;0.994589;0.00641562;2.4811;0.992433
0;0.056;0.994478;0.00654813;2.48072;0.992278
0;0.0561;0.994365;0.00668241;2.48032;0.99212
0;0.0562;0.99425;0.00681846;2.47992;0.99196
0;0.0563;0.994134;0.00695628;2.47952;0.991798
0;0.0564;0.994017;0.00709587;2.47911;0.991634
0;0.0565;0.993898;0.00723723;2.4787;0.991468
0;0.0566;0.993778;0.00738037;2.47828;0.9913
0;0.0567;0.993656;0.00752529;2.47785;0.99113
0;0.0568;0.993532;0.00767198;2.47742;0.990957
0;0.0569;0.993407;0.00782046;2.47699;0.990783
0;0.057;0.993281;0.00797072;2.47655;0.990607
0;0.0571;0.993153;0.00812276;2.4761;0.990428
0;0.0572;0.993024;0.00827658;2.47565;0.990248
0;0.0573;0.992893;0.00843218;2.4752;0.990065
0;0.0574;0.992761;0.00858956;2.47474;0.989881
0;0.0575;0.992627;0.00874871;2.47427;0.989694
0;0.0576;0.992492;0.00890965;2.4738;0.989505
0;0.0577;0.992355;0.00907237;2.47333;0.989315
0;0.0578;0.992217;0.00923686;2.47285;0.989122
0;0.0579;0.992077;0.00940312;2.47236;0.988927
0;0.058;0.991936;0.00957115;2.47187;0.98873
0;0.0581;0.991794;0.00974095;2.47137;0.988531
0;0.0582;0.99165;0.00991252;2.47087;0.98833
0;0.0583;0.991504;0.0100858;2.47037;0.988127
0;0.0584;0.991357;0.0102609;2.46986;0.987922
0;0.0585;0.991209;0.0104378;2.46934;0.987715
0;0.0586;0.991059;0.0106164;2.46882;0.987506
0;0.0587;0.990907;0.0107967;2.46829;0.987295
0;0.0588;0.990755;0.0109788;2.46776;0.987082
0;0.0589;0.9906;0.0111626;2.46723;0.986866
0;0.059;0.990445;0.0113482;2.46669;0.986649
0;0.0591;0.990288;0.0115355;2.46614;0.98643
0;0.0592;0.990129;0.0117245;2.46559;0.986209
0;0.0593;0.989969;0.0119153;2.46504;0.985986
0;0.0594;0.989808;0.0121077;2.46448;0.985761
0;0.0595;0.989645;0.0123019;2.46391;0.985534
0;0.0596;0.989481;0.0124977;2.46334;0.985306
0;0.0597;0.989315;0.0126953;2.46277;0.985075
0;0.0598;0.989148;0.0128945;2.46219;0.984842
0;0.0599;0.98898;0.0130955;2.4616;0.984607
0;0.06;0.98881;0.0132981;2.46101;0.984371
0;0.0601;0.988639;0.0135023;2.46042;0.984132
0;0.0602;0.988467;0.0137083;2.45982;0.983892
0;0.0603;0.988293;0.0139159;2.45922;0.98365
0;0.0604;0.988118;0.0141251;2.45861;0.983406
0;0.0605;0.987941;0.014336;2.458;0.98316
0;0.0606;0.987763;0.0145485;2.45738;0.982912
0;0.0607;0.987584;0.0147627;2.45676;0.982662
0;0.0608;0.987403;0.0149784;2.45614;0.982411
0;0.0609;0.987222;0.0151958;2.45551;0.982158
0;0.061;0.987038;0.0154148;2.45487;0.981903
0;0.0611;0.986854;0.0156353;2.45423;0.981646
0;0.0612;0.986668;0.0158575;2.45359;0.981387
0;0.0613;0.986481;0.0160812;2.45294;0.981127
0;0.0614;0.986293;0.0163065;2.45229;0.980864
0;0.0615;0.986103;0.0165333;2.45164;0.9806
0;0.0616;0.985912;0.0167617;2.45097;0.980335
0;0.0617;0.98572;0.0169917;2.45031;0.980067
0;0.0618;0.985526;0.0172231;2.44964;0.979798
0;0.0619;0.985332;0.0174561;2.44897;0.979527
0;0.062;0.985136;0.0176907;2.44829;0.979254
0;0.0621;0.984939;0.0179267;2.44761;0.97898
0;0.0622;0.98474;0.0181642;2.44692;0.978704
0;0.0623;0.984541;0.0184032;2.44623;0.978427
0;0.0624;0.98434;0.0186436;2.44554;0.978147
0;0.0625;0.984138;0.0188856;2.44484;0.977867
0;0.0626;0.983935;0.019129;2.44414;0.977584
0;0.0627;0.983731;0.0193738;2.44343;0.9773
0;0.0628;0.983525;0.0196201;2.44272;0.977014
0;0.0629;0.983319;0.0198678;2.44201;0.976727
0;0.063;0.983111;0.0201169;2.44129;0.976438
0;0.0631;0.982902;0.0203675;2.44057;0.976148
0;0.0632;0.982692;0.0206194;2.43985;0.975856
0;0.0633;0.982481;0.0208727;2.43912;0.975562
0;0.0634;0.982269;0.0211274;2.43839;0.975267
0;0.0635;0.982055;0.0213835;2.43765;0.974971
0;0.0636;0.981841;0.021641;2.43691;0.974673
0;0.0637;0.981625;0.0218997;2.43617;0.974373
0;0.0638;0.981409;0.0221599;2.43542;0.974072
0;0.0639;0.981191;0.0224213;2.43467;0.97377
0;0.064;0.980972;0.0226841;2.43392;0.973466
0;0.0641;0.980752;0.0229482;2.43316;0.973161
0;0.0642;0.980531;0.0232135;2.4324;0.972854
0;0.0643;0.98031;0.0234802;2.43163;0.972546
0;0.0644;0.980087;0.0237481;2.43087;0.972236
0;0.0645;0.979863;0.0240174;2.4301;0.971925
0;0.0646;0.979638;0.0242878;2.42932;0.971613
0;0.0647;0.979412;0.0245596;2.42854;0.971299
0;0.0648;0.979185;0.0248325;2.42776;0.970984
0;0.0649;0.978957;0.0251067;2.42698;0.970668
0;0.065;0.978728;0.0253821;2.42619;0.97035
0;0.0651;0.978498;0.0256588;2.4254;0.970031
0;0.0652;0.978268;0.0259366;2.42461;0.969711
0;0.0653;0.978036;0.0262156;2.42381;0.96939
0;0.0654;0.977803;0.0264958;2.42301;0.969067
0;0.0655;0.97757;0.0267771;2.42221;0.968743
0;0.0656;0.977335;0.0270597;2.4214;0.968418
0;0.0657;0.9771;0.0273433;2.42059;0.968091
0;0.0658;0.976863;0.0276281;2.41978;0.967763
0;0.0659;0.976626;0.0279141;2.41897;0.967434
0;0.066;0.976388;0.0282011;2.41815;0.967104
0;0.0661;0.976149;0.0284893;2.41733;0.966773
0;0.0662;0.975909;0.0287786;2.41651;0.966441
0;0.0663;0.975668;0.029069;2.41568;0.966107
0;0.0664;0.975427;0.0293604;2.41485;0.965772
0;0.0665;0.975185;0.0296529;2.41402;0.965436
0;0.0666;0.974941;0.0299465;2.41319;0.965099
0;0.0667;0.974697;0.0302412;2.41235;0.964761
0;0.0668;0.974452;0.0305369;2.41151;0.964422
0;0.0669;0.974207;0.0308336;2.41067;0.964082
0;0.067;0.97396;0.0311313;2.40982;0.96374
0;0.0671;0.973713;0.0314301;2.40898;0.963398
0;0.0672;0.973465;0.0317299;2.40813;0.963054
0;0.0673;0.973216;0.0320307;2.40727;0.96271
0;0.0674;0.972966;0.0323324;2.40642;0.962364
0;0.0675;0.972716;0.0326352;2.40556;0.962017
0;0.0676;0.972465;0.0329389;2.4047;0.96167
0;0.0677;0.972213;0.0332436;2.40384;0.961321
0;0.0678;0.971961;0.0335492;2.40298;0.960972
0;0.0679;0.971707;0.0338558;2.40211;0.960621
0;0.068;0.971453;0.0341633;2.40124;0.96027
0;0.0681;0.971198;0.0344718;2.40037;0.959917
0;0.0682;0.970943;0.0347811;2.3995;0.959564
0;0.0683;0.970687;0.0350914;2.39862;0.959209
0;0.0684;0.97043;0.0354026;2.39774;0.958854
0;0.0685;0.970172;0.0357147;2.39686;0.958498
0;0.0686;0.969914;0.0360276;2.39598;0.958141
0;0.0687;0.969655;0.0363415;2.3951;0.957783
0;0.0688;0.969396;0.0366562;2.39421;0.957424
0;0.0689;0.969136;0.0369717;2.39332;0.957065
0;0.069;0.968875;0.0372882;2.39243;0.956704
0;0.0691;0.968613;0.0376054;2.39154;0.956343
0;0.0692;0.968351;0.0379235;2.39065;0.95598
0;0.0693;0.968088;0.0382425;2.38975;0.955617
0;0.0694;0.967825;0.0385622;2.38885;0.955254
0;0.0695;0.967561;0.0388828;2.38795;0.954889
0;0.0696;0.967296;0.0392042;2.38705;0.954523
0;0.0697;0.967031;0.0395263;2.38615;0.954157
0;0.0698;0.966765;0.0398493;2.38524;0.95379
0;0.0699;0.966499;0.040173;2.38434;0.953422
0;0.07;0.966232;0.0404976;2.38343;0.953054
0;0.0701;0.965965;0.0408228;2.38252;0.952684
0;0.0702;0.965697;0.0411489;2.3816;0.952314
0;0.0703;0.965428;0.0414757;2.38069;0.951944
0;0.0704;0.965159;0.0418032;2.37977;0.951572
0;0.0705;0.964889;0.0421315;2.37886;0.9512
0;0.0706;0.964619;0.0424605;2.37794;0.950827
0;0.0707;0.964348;0.0427903;2.37702;0.950453
0;0.0708;0.964077;0.0431207;2.37609;0.950079
0;0.0709;0.963805;0.0434519;2.37517;0.949704
0;0.071;0.963532;0.0437837;2.37424;0.949329
0;0.0711;0.96326;0.0441163;2.37332;0.948952
0;0.0712;0.962986;0.0444496;2.37239;0.948575
0;0.0713;0.962712;0.0447835;2.37146;0.948198
0;0.0714;0.962438;0.0451181;2.37053;0.947819
0;0.0715;0.962163;0.0454534;2.3696;0.947441
0;0.0716;0.961888;0.0457893;2.36866;0.947061
0;0.0717;0.961612;0.0461259;2.36773;0.946681
0;0.0718;0.961336;0.0464632;2.36679;0.9463
0;0.0719;0.961059;0.0468011;2.36585;0.945919
0;0.072;0.960782;0.0471396;2.36491;0.945537
0;0.0721;0.960504;0.0474788;2.36397;0.945155
0;0.0722;0.960226;0.0478186;2.36303;0.944772
0;0.0723;0.959947;0.048159;2.36208;0.944388
0;0.0724;0.959668;0.0485;2.36114;0.944004
0;0.0725;0.959389;0.0488416;2.36019;0.943619
0;0.0726;0.959109;0.0491839;2.35925;0.943234
0;0.0727;0.958829;0.0495267;2.3583;0.942848
0;0.0728;0.958548;0.0498701;2.35735;0.942462
0;0.0729;0.958267;0.0502141;2.3564;0.942075
0;0.073;0.957985;0.0505587;2.35544;0.941688
0;0.0731;0.957703;0.0509038;2.35449;0.9413
0;0.0732;0.957421;0.0512496;2.35354;0.940912
0;0.0733;0.957138;0.0515958;2.35258;0.940523
0;0.0734;0.956855;0.0519427;2.35162;0.940134
0;0.0735;0.956572;0.0522901;2.35067;0.939744
0;0.0736;0.956288;0.052638;2.34971;0.939353
0;0.0737;0.956004;0.0529864;2.34875;0.938963
0;0.0738;0.955719;0.0533355;2.34779;0.938571
0;0.0739;0.955434;0.053685;2.34683;0.93818
0;0.074;0.955149;0.054035;2.34586;0.937788
0;0.0741;0.954863;0.0543856;2.3449;0.937395
0;0.0742;0.954577;0.0547367;2.34394;0.937002
0;0.0743;0.954291;0.0550883;2.34297;0.936609
0;0.0744;0.954004;0.0554404;2.342;0.936215
0;0.0745;0.953717;0.055793;2.34104;0.935821
0;0.0746;0.95343;0.0561461;2.34007;0.935426
0;0.0747;0.953142;0.0564997;2.3391;0.935031
0;0.0748;0.952854;0.0568537;2.33813;0.934636
0;0.0749;0.952566;0.0572083;2.33716;0.93424
0;0.075;0.952277;0.0575633;2.33619;0.933844
0;0.0751;0.951988;0.0579188;2.33521;0.933447
0;0.0752;0.951699;0.0582748;2.33424;0.93305
0;0.0753;0.951409;0.0586312;2.33327;0.932653
0;0.0754;0.951119;0.0589881;2.33229;0.932255
0;0.0755;0.950829;0.0593454;2.33132;0.931857
0;0.0756;0.950539;0.0597032;2.33034;0.931458
0;0.0757;0.950248;0.0600614;2.32936;0.93106
0;0.0758;0.949957;0.06042;2.32839;0.930661
0;0.0759;0.949666;0.0607791;2.32741;0.930261
0;0.076;0.949374;0.0611387;2.32643;0.929861
0;0.0761;0.949082;0.0614986;2.32545;0.929461
0;0.0762;0.94879;0.061859;2.32447;0.929061
0;0.0763;0.948497;0.0622198;2.32349;0.92866
0;0.0764;0.948205;0.062581;2.3225;0.928259
0;0.0765;0.947912;0.0629426;2.32152;0.927858
0;0.0766;0.947619;0.0633046;2.32054;0.927456
0;0.0767;0.947325;0.0636671;2.31955;0.927054
0;0.0768;0.947031;0.0640299;2.31857;0.926652
0;0.0769;0.946737;0.0643931;2.31759;0.926249
0;0.077;0.946443;0.0647567;2.3166;0.925846
0;0.0771;0.946149;0.0651207;2.31561;0.925443
0;0.0772;0.945854;0.0654851;2.31463;0.92504
0;0.0773;0.945559;0.0658499;2.31364;0.924636
0;0.0774;0.945264;0.066215;2.31265;0.924232
0;0.0775;0.944969;0.0665805;2.31166;0.923828
0;0.0776;0.944673;0.0669464;2.31068;0.923423
0;0.0777;0.944377;0.0673127;2.30969;0.923019
0;0.0778;0.944081;0.0676793;2.3087;0.922614
0;0.0779;0.943785;0.0680463;2.30771;0.922209
0;0.078;0.943489;0.0684136;2.30672;0.921803
0;0.0781;0.943192;0.0687813;2.30572;0.921398
0;0.0782;0.942895;0.0691493;2.30473;0.920992
0;0.0783;0.942598;0.0695177;2.30374;0.920586
0;0.0784;0.942301;0.0698864;2.30275;0.920179
0;0.0785;0.942003;0.0702554;2.30176;0.919773
0;0.0786;0.941705;0.0706248;2.30076;0.919366
0;0.0787;0.941408;0.0709945;2.29977;0.918959
0;0.0788;0.941109;0.0713646;2.29878;0.918552
0;0.0789;0.940811;0.071735;2.29778;0.918144
0;0.079;0.940513;0.0721057;2.29679;0.917737
0;0.0791;0.940214;0.0724767;2.29579;0.917329
0;0.0792;0.939915;0.072848;2.2948;0.916921
0;0.0793;0.939616;0.0732197;2.2938;0.916513
0;0.0794;0.939317;0.0735917;2.2928;0.916104
0;0.0795;0.939018;0.0739639;2.29181;0.915696
0;0.0796;0.938718;0.0743365;2.29081;0.915287
0;0.0797;0.938419;0.0747094;2.28981;0.914878
0;0.0798;0.938119;0.0750826;2.28882;0.914469
0;0.0799;0.937819;0.0754561;2.28782;0.91406
0;0.08;0.937519;0.0758298;2.28682;0.91365
0;0.0801;0.937218;0.0762039;2.28582;0.913241
0;0.0802;0.936918;0.0765783;2.28482;0.912831
0;0.0803;0.936617;0.0769529;2.28383;0.912421
0;0.0804;0.936317;0.0773278;2.28283;0.912011
0;0.0805;0.936016;0.077703;2.28183;0.911601
0;0.0806;0.935715;0.0780785;2.28083;0.91119
0;0.0807;0.935413;0.0784543;2.27983;0.91078
0;0.0808;0.935112;0.0788303;2.27883;0.910369
0;0.0809;0.934811;0.0792066;2.27783;0.909959
0;0.081;0.934509;0.0795832;2.27683;0.909548
0;0.0811;0.934207;0.0799601;2.27583;0.909137
0;0.0812;0.933905;0.0803372;2.27483;0.908726
0;0.0813;0.933603;0.0807145;2.27383;0.908314
0;0.0814;0.933301;0.0810922;2.27283;0.907903
0;0.0815;0.932999;0.0814701;2.27182;0.907491
0;0.0816;0.932697;0.0818482;2.27082;0.90708
0;0.0817;0.932394;0.0822266;2.26982;0.906668
0;0.0818;0.932091;0.0826052;2.26882;0.906256
0;0.0819;0.931789;0.0829841;2.26782;0.905844
0;0.082;0.931486;0.0833632;2.26682;0.905432
0;0.0821;0.931183;0.0837426;2.26581;0.90502
0;0.0822;0.93088;0.0841222;2.26481;0.904607
0;0.0823;0.930576;0.0845021;2.26381;0.904195
0;0.0824;0.930273;0.0848822;2.26281;0.903783
0;0.0825;0.92997;0.0852625;2.26181;0.90337
0;0.0826;0.929666;0.0856431;2.2608;0.902957
0;0.0827;0.929362;0.0860239;2.2598;0.902545
0;0.0828;0.929059;0.0864049;2.2588;0.902132
0;0.0829;0.928755;0.0867861;2.25779;0.901719
0;0.083;0.928451;0.0871676;2.25679;0.901306
0;0.0831;0.928147;0.0875493;2.25579;0.900893
0;0.0832;0.927843;0.0879312;2.25479;0.90048
0;0.0833;0.927538;0.0883133;2.25378;0.900066
0;0.0834;0.927234;0.0886957;2.25278;0.899653
0;0.0835;0.92693;0.0890782;2.25178;0.89924
0;0.0836;0.926625;0.089461;2.25077;0.898826
0;0.0837;0.926321;0.089844;2.24977;0.898413
0;0.0838;0.926016;0.0902272;2.24877;0.897999
0;0.0839;0.925711;0.0906106;2.24776;0.897586
0;0.084;0.925406;0.0909942;2.24676;0.897172
0;0.0841;0.925101;0.091378;2.24576;0.896758
0;0.0842;0.924796;0.091762;2.24475;0.896344
0;0.0843;0.924491;0.0921463;2.24375;0.89593
0;0.0844;0.924186;0.0925307;2.24275;0.895517
0;0.0845;0.923881;0.0929153;2.24174;0.895103
0;0.0846;0.923575;0.0933001;2.24074;0.894689
0;0.0847;0.92327;0.0936851;2.23974;0.894275
0;0.0848;0.922964;0.0940703;2.23874;0.893861
0;0.0849;0.922659;0.0944557;2.23773;0.893446
0;0.085;0.922353;0.0948412;2.23673;0.893032
0;0.0851;0.922048;0.095227;2.23573;0.892618
0;0.0852;0.921742;0.0956129;2.23472;0.892204
0;0.0853;0.921436;0.095999;2.23372;0.89179
0;0.0854;0.92113;0.0963854;2.23272;0.891375
0;0.0855;0.920824;0.0967718;2.23171;0.890961
0;0.0856;0.920518;0.0971585;2.23071;0.890547
0;0.0857;0.920212;0.0975453;2.22971;0.890132
0;0.0858;0.919906;0.0979324;2.22871;0.889718
0;0.0859;0.9196;0.0983196;2.2277;0.889303
0;0.086;0.919294;0.0987069;2.2267;0.888889
0;0.0861;0.918987;0.0990945;2.2257;0.888475
0;0.0862;0.918681;0.0994822;2.2247;0.88806
0;0.0863;0.918375;0.0998701;2.22369;0.887646
0;0.0864;0.918068;0.100258;2.22269;0.887231
0;0.0865;0.917762;0.100646;2.22169;0.886817
0;0.0866;0.917455;0.101035;2.22069;0.886402
0;0.0867;0.917149;0.101423;2.21969;0.885988
0;0.0868;0.916842;0.101812;2.21868;0.885573
0;0.0869;0.916535;0.102201;2.21768;0.885158
0;0.087;0.916229;0.10259;2.21668;0.884744
0;0.0871;0.915922;0.102979;2.21568;0.884329
0;0.0872;0.915615;0.103368;2.21468;0.883915
0;0.0873;0.915308;0.103758;2.21368;0.8835
0;0.0874;0.915002;0.104147;2.21268;0.883086
0;0.0875;0.914695;0.104537;2.21168;0.882671
0;0.0876;0.914388;0.104927;2.21068;0.882257
0;0.0877;0.914081;0.105317;2.20967;0.881842
0;0.0878;0.913774;0.105708;2.20867;0.881428
0;0.0879;0.913467;0.106098;2.20767;0.881013
0;0.088;0.91316;0.106489;2.20667;0.880599
0;0.0881;0.912852;0.106879;2.20567;0.880184
0;0.0882;0.912545;0.10727;2.20467;0.87977
0;0.0883;0.912238;0.107661;2.20367;0.879355
0;0.0884;0.911931;0.108052;2.20268;0.878941
0;0.0885;0.911624;0.108443;2.20168;0.878526
0;0.0886;0.911316;0.108835;2.20068;0.878112
0;0.0887;0.911009;0.109226;2.19968;0.877698
0;0.0888;0.910702;0.109618;2.19868;0.877283
0;0.0889;0.910394;0.11001;2.19768;0.876869
0;0.089;0.910087;0.110402;2.19668;0.876455
0;0.0891;0.90978;0.110794;2.19568;0.87604
0;0.0892;0.909472;0.111186;2.19469;0.875626
0;0.0893;0.909165;0.111578;2.19369;0.875212
0;0.0894;0.908857;0.111971;2.19269;0.874798
0;0.0895;0.90855;0.112364;2.19169;0.874384
0;0.0896;0.908242;0.112756;2.1907;0.873969
0;0.0897;0.907935;0.113149;2.1897;0.873555
0;0.0898;0.907627;0.113542;2.1887;0.873141
0;0.0899;0.90732;0.113935;2.18771;0.872727
0;0.09;0.907012;0.114328;2.18671;0.872313
0;0.0901;0.906705;0.114722;2.18571;0.871899
0;0.0902;0.906397;0.115115;2.18472;0.871485
0;0.0903;0.90609;0.115509;2.18372;0.871072
0;0.0904;0.905782;0.115903;2.18273;0.870658
0;0.0905;0.905474;0.116297;2.18173;0.870244
0;0.0906;0.905167;0.116691;2.18074;0.86983
0;0.0907;0.904859;0.117085;2.17974;0.869416
0;0.0908;0.904552;0.117479;2.17875;0.869003
0;0.0909;0.904244;0.117873;2.17775;0.868589
0;0.091;0.903936;0.118268;2.17676;0.868176
0;0.0911;0.903629;0.118662;2.17577;0.867762
0;0.0912;0.903321;0.119057;2.17477;0.867349
0;0.0913;0.903013;0.119452;2.17378;0.866935
0;0.0914;0.902706;0.119847;2.17279;0.866522
0;0.0915;0.902398;0.120242;2.17179;0.866109
0;0.0916;0.90209;0.120637;2.1708;0.865695
0;0.0917;0.901783;0.121032;2.16981;0.865282
0;0.0918;0.901475;0.121427;2.16882;0.864869
0;0.0919;0.901167;0.121823;2.16783;0.864456
0;0.092;0.90086;0.122218;2.16684;0.864043
0;0.0921;0.900552;0.122614;2.16584;0.86363
0;0.0922;0.900244;0.12301;2.16485;0.863217
0;0.0923;0.899937;0.123405;2.16386;0.862804
0;0.0924;0.899629;0.123801;2.16287;0.862391
0;0.0925;0.899321;0.124198;2.16188;0.861978
0;0.0926;0.899014;0.124594;2.16089;0.861566
0;0.0927;0.898706;0.12499;2.1599;0.861153
0;0.0928;0.898398;0.125386;2.15891;0.860741
0;0.0929;0.898091;0.125783;2.15792;0.860328
0;0.093;0.897783;0.126179;2.15694;0.859916
0;0.0931;0.897475;0.126576;2.15595;0.859503
0;0.0932;0.897168;0.126973;2.15496;0.859091
0;0.0933;0.89686;0.12737;2.15397;0.858679
0;0.0934;0.896553;0.127767;2.15298;0.858267
0;0.0935;0.896245;0.128164;2.152;0.857855
0;0.0936;0.895937;0.128561;2.15101;0.857443
0;0.0937;0.89563;0.128958;2.15002;0.857031
0;0.0938;0.895322;0.129356;2.14904;0.856619
0;0.0939;0.895015;0.129753;2.14805;0.856207
0;0.094;0.894707;0.130151;2.14707;0.855795
0;0.0941;0.8944;0.130548;2.14608;0.855384
0;0.0942;0.894092;0.130946;2.1451;0.854972
0;0.0943;0.893785;0.131344;2.14411;0.854561
0;0.0944;0.893477;0.131742;2.14313;0.854149
0;0.0945;0.89317;0.13214;2.14214;0.853738
0;0.0946;0.892862;0.132538;2.14116;0.853327
0;0.0947;0.892555;0.132936;2.14018;0.852916
0;0.0948;0.892248;0.133334;2.13919;0.852504
0;0.0949;0.89194;0.133733;2.13821;0.852093
0;0.095;0.891633;0.134131;2.13723;0.851683
0;0.0951;0.891325;0.134529;2.13624;0.851272
0;0.0952;0.891018;0.134928;2.13526;0.850861
0;0.0953;0.890711;0.135327;2.13428;0.85045
0;0.0954;0.890404;0.135726;2.1333;0.85004
0;0.0955;0.890096;0.136124;2.13232;0.849629
0;0.0956;0.889789;0.136523;2.13134;0.849219
0;0.0957;0.889482;0.136922;2.13036;0.848808
0;0.0958;0.889175;0.137321;2.12938;0.848398
0;0.0959;0.888867;0.137721;2.1284;0.847988
0;0.096;0.88856;0.13812;2.12742;0.847578
0;0.0961;0.888253;0.138519;2.12644;0.847168
0;0.0962;0.887946;0.138919;2.12546;0.846758
0;0.0963;0.887639;0.139318;2.12448;0.846348
0;0.0964;0.887332;0.139718;2.12351;0.845938
0;0.0965;0.887025;0.140117;2.12253;0.845529
0;0.0966;0.886718;0.140517;2.12155;0.845119
0;0.0967;0.886411;0.140917;2.12058;0.84471
0;0.0968;0.886104;0.141317;2.1196;0.8443
0;0.0969;0.885797;0.141717;2.11862;0.843891
0;0.097;0.88549;0.142117;2.11765;0.843482
0;0.0971;0.885183;0.142517;2.11667;0.843073
0;0.0972;0.884876;0.142917;2.1157;0.842664
0;0.0973;0.884569;0.143317;2.11472;0.842255
0;0.0974;0.884263;0.143718;2.11375;0.841846
0;0.0975;0.883956;0.144118;2.11277;0.841438
0;0.0976;0.883649;0.144518;2.1118;0.841029
0;0.0977;0.883343;0.144919;2.11083;0.84062
0;0.0978;0.883036;0.14532;2.10985;0.840212
0;0.0979;0.882729;0.14572;2.10888;0.839804
0;0.098;0.882423;0.146121;2.10791;0.839395
0;0.0981;0.882116;0.146522;2.10694;0.838987
0;0.0982;0.881809;0.146923;2.10597;0.838579
0;0.0983;0.881503;0.147324;2.10499;0.838171
0;0.0984;0.881196;0.147725;2.10402;0.837764
0;0.0985;0.88089;0.148126;2.10305;0.837356
0;0.0986;0.880584;0.148527;2.10208;0.836948
0;0.0987;0.880277;0.148928;2.10111;0.836541
0;0.0988;0.879971;0.149329;2.10014;0.836133
0;0.0989;0.879665;0.149731;2.09918;0.835726
0;0.099;0.879358;0.150132;2.09821;0.835319
0;0.0991;0.879052;0.150534;2.09724;0.834912
0;0.0992;0.878746;0.150935;2.09627;0.834505
0;0.0993;0.87844;0.151337;2.0953;0.834098
0;0.0994;0.878134;0.151739;2.09434;0.833691
0;0.0995;0.877828;0.15214;2.09337;0.833285
0;0.0996;0.877522;0.152542;2.0924;0.832878
0;0.0997;0.877216;0.152944;2.09144;0.832472
0;0.0998;0.87691;0.153346;2.09047;0.832065
0;0.0999;0.876604;0.153748;2.08951;0.831659
0;0.1;0.876298;0.15415;2.08854;0.831253
0;0.1001;0.875992;0.154552;2.08758;0.830847
0;0.1002;0.875686;0.154954;2.08662;0.830441
0;0.1003;0.87538;0.155356;2.08565;0.830035
0;0.1004;0.875075;0.155759;2.08469;0.829629
0;0.1005;0.874769;0.156161;2.08373;0.829224
0;0.1006;0.874463;0.156564;2.08276;0.828818
0;0.1007;0.874158;0.156966;2.0818;0.828413
0;0.1008;0.873852;0.157369;2.08084;0.828008
0;0.1009;0.873546;0.157771;2.07988;0.827603
0;0.101;0.873241;0.158174;2.07892;0.827198
0;0.1011;0.872936;0.158576;2.07796;0.826793
0;0.1012;0.87263;0.158979;2.077;0.826388
0;0.1013;0.872325;0.159382;2.07604;0.825983
0;0.1014;0.872019;0.159785;2.07508;0.825579
0;0.1015;0.871714;0.160188;2.07412;0.825174
0;0.1016;0.871409;0.160591;2.07316;0.82477
0;0.1017;0.871104;0.160994;2.0722;0.824366
0;0.1018;0.870799;0.161397;2.07125;0.823961
0;0.1019;0.870494;0.1618;2.07029;0.823557
0;0.102;0.870188;0.162203;2.06933;0.823154
0;0.1021;0.869883;0.162607;2.06837;0.82275
0;0.1022;0.869578;0.16301;2.06742;0.822346
0;0.1023;0.869274;0.163413;2.06646;0.821943
0;0.1024;0.868969;0.163817;2.06551;0.821539
0;0.1025;0.868664;0.16422;2.06455;0.821136
0;0.1026;0.868359;0.164624;2.0636;0.820733
0;0.1027;0.868054;0.165027;2.06264;0.82033
0;0.1028;0.86775;0.165431;2.06169;0.819927
0;0.1029;0.867445;0.165834;2.06074;0.819524
0;0.103;0.86714;0.166238;2.05978;0.819121
0;0.1031;0.866836;0.166642;2.05883;0.818719
0;0.1032;0.866531;0.167046;2.05788;0.818316
0;0.1033;0.866227;0.16745;2.05693;0.817914
0;0.1034;0.865923;0.167854;2.05598;0.817512
0;0.1035;0.865618;0.168257;2.05503;0.817109
0;0.1036;0.865314;0.168661;2.05408;0.816707
0;0.1037;0.86501;0.169066;2.05313;0.816306
0;0.1038;0.864705;0.16947;2.05218;0.815904
0;0.1039;0.864401;0.169874;2.05123;0.815502
0;0.104;0.864097;0.170278;2.05028;0.815101
0;0.1041;0.863793;0.170682;2.04933;0.814699
0;0.1042;0.863489;0.171087;2.04838;0.814298
0;0.1043;0.863185;0.171491;2.04744;0.813897
0;0.1044;0.862881;0.171895;2.04649;0.813496
0;0.1045;0.862577;0.1723;2.04554;0.813095
0;0.1046;0.862274;0.172704;2.0446;0.812694
0;0.1047;0.86197;0.173109;2.04365;0.812294
0;0.1048;0.861666;0.173513;2.0427;0.811893
0;0.1049;0.861362;0.173918;2.04176;0.811493
0;0.105;0.861059;0.174323;2.04081;0.811093
0;0.1051;0.860755;0.174727;2.03987;0.810692
0;0.1052;0.860452;0.175132;2.03893;0.810292
0;0.1053;0.860148;0.175537;2.03798;0.809893
0;0.1054;0.859845;0.175942;2.03704;0.809493
0;0.1055;0.859542;0.176347;2.0361;0.809093
0;0.1056;0.859238;0.176752;2.03516;0.808694
0;0.1057;0.858935;0.177157;2.03421;0.808294
0;0.1058;0.858632;0.177562;2.03327;0.807895
0;0.1059;0.858329;0.177967;2.03233;0.807496
0;0.106;0.858026;0.178372;2.03139;0.807097
0;0.1061;0.857723;0.178777;2.03045;0.806698
0;0.1062;0.85742;0.179182;2.02951;0.806299
